age,gender,employment_status,occupation,monthly_income,existing_emi,loan_amount,loan_tenure,credit_score,marital_status,dependents,education,residential_status,eligible
25,Male,Unemployed,Other,500.0,47.0,175128.85,180,648,Married,4,Diploma,Owned,0
33,Female,Unemployed,Teacher,500.0,89.72,175952.51,84,680,Married,0,Bachelor,Owned,0
37,Female,Employed,Other,4941.91,646.77,141652.01,48,623,Single,4,Master,Rented,0
60,Female,Employed,Manager,7384.82,2173.0,132866.27,24,665,Single,0,Bachelor,Rented,1
65,Other,Employed,Clerk,4618.97,493.66,148069.25,120,475,Divorced,1,High School,Rented,0
52,Male,Self-Employed,Doctor,5411.53,996.63,76367.45,48,614,Divorced,2,Bachelor,Rented,1
49,Female,Self-Employed,Manager,2731.5,255.38,83881.25,240,632,Married,4,Master,Rented,1
23,Female,Student,Manager,500.0,148.59,112972.42,240,674,Married,3,High School,Rented,0
60,Male,Self-Employed,Doctor,4680.79,625.04,187915.48,120,783,Married,3,High School,Parental,1
54,Male,Employed,Doctor,7633.42,1452.17,146179.98,60,624,Single,4,Diploma,Rented,1
60,Female,Employed,Doctor,5313.43,202.0,112442.9,36,793,Married,0,Master,Mortgaged,1
47,Male,Self-Employed,Engineer,5239.97,1152.31,155230.54,36,611,Married,3,Bachelor,Owned,0
33,Female,Employed,Sales,7242.69,584.94,77323.61,240,591,Married,3,Bachelor,Rented,1
65,Female,Employed,Farmer,4945.2,665.55,147441.01,240,529,Single,1,Diploma,Rented,1
53,Female,Employed,Doctor,4771.91,1264.27,85081.87,48,728,Widowed,1,Bachelor,Rented,1
26,Male,Employed,Sales,5708.13,1662.01,59533.97,12,686,Married,1,Other,Rented,1
44,Female,Employed,Farmer,5975.03,761.05,123896.19,60,723,Single,3,Diploma,Owned,1
39,Male,Employed,Sales,2901.54,726.66,138941.12,180,690,Married,3,PhD,Owned,1
36,Male,Employed,Doctor,5443.59,87.12,94562.24,48,679,Divorced,4,Bachelor,Owned,1
60,Male,Employed,Teacher,4998.98,1271.1,115272.64,48,702,Single,4,High School,Mortgaged,1
48,Female,Self-Employed,Manager,2815.72,531.76,140342.88,240,852,Married,0,Bachelor,Mortgaged,1
53,Male,Unemployed,Sales,500.0,73.31,154703.46,240,642,Married,3,PhD,Owned,0
68,Female,Employed,Accountant,3252.01,868.25,179636.44,120,844,Married,4,Bachelor,Rented,1
61,Female,Unemployed,Accountant,500.0,126.8,74136.12,180,748,Married,4,Master,Owned,0
33,Female,Employed,Sales,5100.27,454.35,190538.06,48,709,Married,1,Bachelor,Owned,1
63,Female,Employed,Doctor,6353.12,1508.53,129269.56,180,724,Single,1,Bachelor,Mortgaged,1
65,Male,Student,Other,500.0,14.92,158601.87,84,424,Single,1,Master,Rented,0
45,Female,Self-Employed,Doctor,2558.91,631.61,141454.96,36,659,Single,2,PhD,Owned,1
62,Male,Unemployed,Doctor,500.0,101.32,45086.49,120,626,Married,4,Bachelor,Owned,0
56,Female,Employed,Other,5823.42,153.5,18930.48,36,848,Married,1,Bachelor,Mortgaged,1
47,Male,Employed,Teacher,7501.08,1537.15,146625.86,120,652,Single,1,High School,Owned,1
58,Male,Student,Clerk,2155.68,375.42,104655.27,60,677,Married,3,Bachelor,Rented,0
27,Female,Employed,Accountant,6951.19,1239.85,141931.61,48,676,Married,1,Bachelor,Rented,1
25,Male,Employed,Manager,3428.56,299.17,97984.35,36,575,Single,3,High School,Rented,1
63,Male,Self-Employed,Accountant,3889.11,310.93,65885.73,180,635,Married,0,Bachelor,Rented,1
65,Female,Unemployed,Clerk,2028.04,463.93,60578.49,48,745,Married,1,Bachelor,Mortgaged,0
51,Female,Student,Engineer,500.0,38.52,147453.77,180,509,Married,3,Other,Owned,0
43,Female,Employed,Teacher,4012.44,537.18,58972.12,36,704,Single,1,Bachelor,Mortgaged,1
62,Male,Student,Teacher,2413.03,502.96,144361.99,240,607,Married,0,Bachelor,Owned,0
30,Female,Employed,Engineer,5387.64,128.68,79872.22,84,783,Widowed,1,Other,Rented,1
52,Male,Employed,Manager,3552.33,633.61,155325.19,60,711,Married,3,Diploma,Mortgaged,1
63,Female,Self-Employed,Other,1553.77,274.73,32847.94,60,558,Married,0,Bachelor,Rented,1
50,Female,Employed,Farmer,7005.97,1438.11,44971.09,36,646,Married,0,Bachelor,Mortgaged,1
59,Female,Employed,Clerk,1919.92,213.07,138752.76,24,716,Single,0,High School,Mortgaged,0
51,Male,Self-Employed,Farmer,4948.59,666.55,114245.07,84,655,Married,2,Master,Owned,1
38,Male,Employed,Manager,4200.43,415.8,44756.28,12,691,Single,3,High School,Mortgaged,0
56,Male,Employed,Other,6570.6,1593.05,181051.27,120,678,Single,2,High School,Parental,1
22,Male,Employed,Teacher,3436.78,134.66,58809.11,60,749,Married,0,Diploma,Rented,1
34,Male,Employed,Other,8922.2,2577.5,87108.92,48,715,Single,2,PhD,Owned,1
33,Female,Employed,Accountant,5603.45,1067.18,44446.15,240,676,Married,1,Bachelor,Owned,1
49,Male,Unemployed,Clerk,1350.6,359.36,80665.39,12,681,Single,2,Bachelor,Owned,0
32,Female,Unemployed,Other,500.0,63.93,100871.12,48,593,Single,4,Bachelor,Owned,0
59,Male,Employed,Doctor,4799.93,478.47,62573.18,36,797,Married,0,Bachelor,Rented,1
22,Female,Unemployed,Doctor,500.0,135.11,154973.27,84,900,Divorced,0,Bachelor,Owned,1
52,Female,Employed,Other,7694.1,228.22,81816.93,60,653,Single,3,Bachelor,Owned,1
33,Male,Employed,Teacher,5600.87,196.77,147254.45,120,683,Married,1,High School,Rented,1
66,Male,Unemployed,Other,1315.74,118.16,45379.07,12,761,Single,3,Bachelor,Rented,0
47,Female,Employed,Sales,5798.97,1669.71,78521.92,60,760,Married,2,High School,Rented,1
69,Male,Retired,Manager,3942.92,748.84,6571.37,24,694,Married,4,Diploma,Mortgaged,1
61,Female,Employed,Doctor,2915.82,484.78,152934.33,24,601,Single,4,Master,Owned,0
37,Female,Unemployed,Farmer,3573.9,756.26,127047.9,24,825,Married,4,Bachelor,Owned,0
60,Female,Employed,Other,3683.77,461.36,164475.55,240,734,Single,4,Bachelor,Owned,1
51,Male,Employed,Doctor,4942.39,1124.01,93844.1,36,697,Single,1,Bachelor,Rented,1
54,Female,Employed,Manager,7297.22,860.85,160949.43,48,622,Married,2,Bachelor,Owned,1
44,Female,Self-Employed,Manager,6901.94,1711.05,131278.6,60,684,Married,4,Bachelor,Mortgaged,1
65,Female,Employed,Farmer,6208.93,497.89,5704.52,48,534,Married,0,Master,Owned,1
55,Male,Retired,Sales,2242.96,186.76,54470.39,48,739,Married,2,Bachelor,Parental,0
68,Female,Employed,Other,5191.6,813.6,101308.81,60,758,Married,1,Other,Rented,1
26,Male,Employed,Engineer,5250.45,678.51,125644.03,240,698,Married,4,Other,Rented,1
39,Female,Employed,Other,5303.59,1031.2,17790.22,240,603,Married,1,Bachelor,Mortgaged,1
50,Male,Self-Employed,Clerk,2154.92,235.51,142490.59,84,716,Married,4,Master,Mortgaged,1
27,Female,Student,Accountant,2890.16,199.9,110989.54,36,742,Married,0,Bachelor,Rented,0
30,Male,Employed,Teacher,5201.88,733.17,107526.96,84,620,Married,2,Bachelor,Parental,1
61,Female,Self-Employed,Manager,2916.67,490.84,61948.88,48,754,Married,0,High School,Rented,1
52,Female,Employed,Engineer,4252.41,181.92,120990.5,36,721,Married,4,Bachelor,Mortgaged,1
54,Female,Self-Employed,Teacher,4404.78,735.67,10361.11,84,658,Married,3,PhD,Rented,1
48,Male,Student,Doctor,500.0,47.89,17616.56,84,635,Married,2,Master,Mortgaged,0
35,Male,Employed,Other,6317.65,743.81,148104.67,24,665,Married,1,Master,Owned,1
50,Other,Employed,Teacher,5352.1,448.48,67768.81,240,602,Married,4,Diploma,Owned,1
57,Male,Retired,Doctor,5348.53,1494.5,72658.58,180,700,Divorced,0,Bachelor,Rented,1
49,Female,Student,Accountant,1116.38,228.86,45635.11,84,724,Married,3,Diploma,Owned,0
42,Female,Self-Employed,Doctor,2372.1,186.77,91896.03,12,773,Divorced,4,Bachelor,Owned,0
24,Female,Employed,Engineer,3203.3,619.87,15138.72,24,703,Married,1,Bachelor,Rented,1
40,Male,Employed,Manager,4413.94,1123.66,63570.83,48,711,Widowed,0,Bachelor,Rented,1
52,Female,Employed,Farmer,4572.64,550.95,107789.16,120,658,Married,2,Bachelor,Mortgaged,1
56,Female,Unemployed,Doctor,500.0,124.49,95798.22,240,610,Widowed,3,Bachelor,Rented,0
24,Male,Self-Employed,Other,4192.72,194.23,199935.58,60,645,Single,4,Bachelor,Mortgaged,1
47,Female,Employed,Teacher,4111.03,1014.74,80809.11,24,794,Single,4,High School,Rented,1
37,Male,Employed,Farmer,5381.31,872.25,80464.82,12,730,Married,4,Master,Owned,0
32,Male,Employed,Farmer,4219.03,282.22,103198.45,12,712,Widowed,4,High School,Owned,1
42,Male,Employed,Teacher,5947.56,726.45,42109.11,60,534,Married,0,High School,Rented,1
37,Male,Employed,Teacher,4534.85,1344.12,175879.36,120,705,Single,2,Master,Rented,1
30,Female,Employed,Manager,6869.31,1614.75,116592.22,240,573,Married,1,Other,Owned,1
21,Male,Employed,Engineer,5978.44,1031.44,42460.99,240,579,Married,3,Master,Rented,1
42,Male,Employed,Accountant,5290.38,182.78,159721.11,180,588,Single,4,High School,Rented,1
46,Male,Employed,Engineer,4688.48,587.67,11694.77,12,618,Married,4,Diploma,Rented,1
38,Female,Employed,Teacher,2721.49,214.77,196600.02,60,746,Widowed,2,Other,Mortgaged,1
34,Female,Employed,Other,7120.32,151.67,173704.12,84,698,Divorced,2,Master,Mortgaged,1
67,Male,Employed,Sales,3978.83,647.2,118029.69,84,604,Single,0,Bachelor,Mortgaged,1
49,Male,Employed,Sales,5136.1,1370.08,26702.65,48,633,Single,0,Diploma,Parental,1
32,Female,Employed,Accountant,5515.71,1117.92,46978.19,12,719,Married,0,High School,Owned,1
56,Male,Employed,Teacher,4724.73,353.9,59489.86,36,735,Married,3,High School,Rented,1
55,Male,Unemployed,Sales,2531.9,435.68,52001.19,48,690,Single,0,Bachelor,Mortgaged,0
32,Male,Student,Accountant,500.0,141.49,102016.4,48,588,Married,4,High School,Rented,0
27,Female,Self-Employed,Farmer,6600.9,1431.57,189189.27,48,646,Married,0,Other,Mortgaged,1
49,Male,Employed,Accountant,6007.34,1242.57,91613.65,60,870,Divorced,3,Diploma,Rented,1
31,Male,Student,Farmer,630.37,183.09,134005.09,240,583,Divorced,0,Master,Rented,0
53,Male,Self-Employed,Manager,3647.16,874.08,139273.73,48,709,Single,0,Diploma,Owned,1
26,Other,Employed,Sales,1674.77,68.64,174958.24,240,849,Widowed,4,Bachelor,Parental,1
67,Male,Employed,Accountant,3727.65,388.76,11595.15,240,658,Married,4,High School,Mortgaged,1
35,Female,Student,Accountant,500.0,144.77,83844.36,12,826,Married,4,Master,Mortgaged,0
52,Male,Employed,Accountant,5264.16,773.37,158023.35,60,624,Married,0,Bachelor,Rented,1
31,Male,Employed,Other,6889.37,230.73,163899.07,240,522,Married,4,High School,Owned,1
43,Female,Self-Employed,Accountant,7056.32,970.82,185829.86,48,633,Single,2,Master,Owned,1
46,Male,Unemployed,Other,908.4,189.94,142044.9,60,619,Married,1,Bachelor,Mortgaged,0
54,Female,Employed,Manager,5308.41,1588.62,52805.02,48,546,Single,1,PhD,Rented,1
66,Female,Employed,Clerk,4264.47,414.39,103604.82,24,646,Married,4,PhD,Owned,0
54,Female,Employed,Teacher,2427.35,374.36,11307.33,24,759,Single,3,PhD,Rented,1
49,Male,Self-Employed,Farmer,3091.32,815.81,131151.03,24,632,Single,4,High School,Rented,0
24,Female,Employed,Teacher,4691.75,500.05,113087.57,12,649,Married,4,High School,Rented,0
37,Male,Employed,Engineer,6463.09,211.85,135033.07,36,789,Married,0,Other,Rented,1
55,Female,Unemployed,Sales,1279.27,364.18,186377.41,12,620,Married,3,Bachelor,Rented,0
33,Female,Employed,Doctor,5332.32,781.36,139018.94,48,729,Single,4,Diploma,Mortgaged,1
61,Female,Self-Employed,Manager,3128.8,471.93,67487.74,12,543,Divorced,2,Master,Owned,0
59,Male,Employed,Other,2026.82,377.72,43753.65,48,602,Married,1,Bachelor,Rented,1
35,Female,Employed,Engineer,2117.37,2.25,171654.06,36,662,Single,2,Master,Rented,0
49,Male,Self-Employed,Accountant,1504.4,420.24,42894.77,240,776,Married,2,Master,Parental,1
49,Female,Employed,Engineer,4561.99,494.68,36513.87,12,606,Married,2,Master,Rented,0
31,Male,Employed,Engineer,6491.07,772.95,45289.36,180,606,Single,3,Bachelor,Rented,1
52,Male,Employed,Farmer,6450.6,336.93,104223.97,240,701,Married,3,Bachelor,Rented,1
22,Female,Self-Employed,Doctor,5190.57,588.85,29216.55,120,714,Married,3,Bachelor,Rented,1
67,Female,Retired,Engineer,2227.36,537.2,187933.07,12,597,Married,1,Bachelor,Parental,0
34,Male,Retired,Farmer,4716.39,1131.92,193419.47,48,638,Single,0,Diploma,Mortgaged,0
40,Female,Employed,Accountant,3603.39,1011.61,194891.36,12,766,Divorced,4,Bachelor,Rented,1
42,Male,Employed,Teacher,6280.09,759.7,12629.34,48,585,Single,4,Bachelor,Rented,1
31,Male,Employed,Accountant,2488.14,529.02,189508.52,36,707,Divorced,0,Bachelor,Owned,0
47,Male,Unemployed,Sales,500.0,76.09,199495.91,24,638,Single,4,Master,Rented,0
23,Male,Employed,Engineer,7478.92,1803.97,188773.68,12,792,Married,2,Bachelor,Mortgaged,0
37,Male,Retired,Engineer,2694.25,575.93,135833.09,84,726,Married,1,Diploma,Rented,1
64,Female,Employed,Teacher,3978.55,439.12,141739.88,120,750,Single,4,Bachelor,Owned,1
48,Male,Retired,Manager,4654.14,470.08,28839.32,84,636,Married,1,Master,Parental,1
49,Male,Unemployed,Engineer,2326.06,176.16,175487.93,240,745,Married,0,Bachelor,Rented,1
41,Female,Unemployed,Doctor,500.0,86.48,16629.72,240,743,Single,4,Bachelor,Rented,1
67,Male,Employed,Clerk,5417.7,1566.54,66957.46,24,721,Married,1,High School,Owned,1
36,Male,Employed,Engineer,5205.36,312.43,198274.57,24,657,Married,2,Bachelor,Rented,0
57,Female,Employed,Clerk,759.35,21.7,87353.94,240,693,Single,2,PhD,Mortgaged,1
40,Female,Employed,Accountant,2906.21,104.1,30575.46,12,531,Widowed,0,PhD,Rented,0
26,Female,Employed,Manager,6413.38,1506.69,194012.46,60,820,Divorced,3,Bachelor,Rented,1
39,Female,Employed,Farmer,3751.09,393.98,196907.23,12,631,Single,4,Master,Owned,0
25,Female,Employed,Other,5794.76,390.05,41473.32,120,653,Married,2,Master,Rented,1
23,Male,Self-Employed,Manager,4394.56,465.18,173636.74,240,574,Single,2,Other,Parental,1
21,Female,Self-Employed,Other,5823.15,1127.36,81132.55,84,733,Married,0,Bachelor,Rented,1
58,Male,Employed,Accountant,2954.31,484.61,79366.85,24,722,Divorced,2,Bachelor,Parental,1
35,Female,Retired,Manager,3591.31,801.14,56226.04,84,656,Married,4,Bachelor,Parental,1
54,Male,Employed,Farmer,4901.88,498.63,13718.5,240,493,Married,0,High School,Parental,1
55,Female,Employed,Other,3815.34,517.39,57261.75,36,623,Married,1,Bachelor,Mortgaged,0
69,Male,Employed,Teacher,3804.81,116.39,15486.5,240,716,Married,0,Master,Owned,1
45,Female,Unemployed,Doctor,841.22,18.44,185252.55,180,700,Divorced,4,Master,Parental,0
44,Male,Employed,Manager,5944.51,824.36,134035.53,120,676,Married,4,Master,Owned,1
32,Female,Employed,Accountant,5095.39,461.03,177891.42,180,646,Married,1,High School,Owned,1
38,Female,Self-Employed,Engineer,4142.07,761.48,144871.68,84,553,Married,0,Bachelor,Owned,1
35,Male,Employed,Farmer,4252.26,54.86,30600.94,36,757,Single,4,High School,Rented,1
64,Female,Self-Employed,Other,3351.72,122.44,188413.4,120,564,Single,4,Diploma,Rented,1
36,Female,Student,Other,500.0,129.78,180479.15,48,663,Divorced,1,PhD,Rented,0
47,Female,Retired,Doctor,2222.1,377.52,72874.84,60,597,Married,3,Bachelor,Owned,1
28,Male,Employed,Other,5892.01,1258.63,26749.0,180,759,Married,0,Master,Rented,1
66,Male,Employed,Clerk,6059.61,1530.61,142310.18,120,726,Single,4,High School,Rented,1
45,Male,Employed,Sales,3086.19,429.44,147030.45,120,651,Married,2,Bachelor,Mortgaged,1
37,Male,Employed,Clerk,3655.34,834.58,179881.66,180,735,Widowed,1,Bachelor,Owned,1
49,Female,Employed,Other,3934.4,619.18,15267.87,36,560,Single,3,High School,Owned,1
28,Male,Employed,Farmer,4903.94,327.7,32632.25,36,673,Single,3,Bachelor,Owned,1
35,Female,Retired,Manager,500.0,50.65,121658.51,24,595,Married,1,High School,Rented,0
47,Male,Student,Accountant,500.0,73.55,125730.65,12,762,Married,3,Bachelor,Rented,0
66,Female,Employed,Engineer,2921.63,277.75,11553.88,84,709,Single,4,Other,Rented,1
27,Female,Employed,Manager,5600.72,563.76,82401.75,84,731,Divorced,3,Master,Rented,1
23,Female,Employed,Teacher,4955.49,501.58,118911.54,180,635,Widowed,0,Other,Rented,1
49,Male,Employed,Manager,4306.18,158.69,148892.71,84,739,Married,2,Master,Rented,1
64,Male,Self-Employed,Manager,2405.08,61.07,66649.38,84,590,Married,4,Master,Parental,1
44,Male,Self-Employed,Accountant,3329.36,46.44,99361.18,12,602,Divorced,1,Bachelor,Owned,0
23,Male,Student,Doctor,500.0,16.64,163740.7,120,665,Married,2,Bachelor,Mortgaged,0
40,Male,Self-Employed,Other,6452.0,665.28,191009.54,120,605,Single,4,Bachelor,Mortgaged,1
66,Male,Employed,Doctor,6495.53,1157.25,49911.36,240,736,Single,2,Master,Owned,1
35,Male,Self-Employed,Teacher,2963.94,167.3,54343.23,120,642,Single,3,Diploma,Parental,1
45,Female,Employed,Engineer,5247.79,1398.03,188264.55,180,593,Single,1,High School,Mortgaged,1
50,Male,Self-Employed,Clerk,5416.31,1313.54,82202.67,48,583,Single,1,PhD,Rented,1
34,Male,Employed,Engineer,3963.48,618.93,145077.92,240,735,Married,0,High School,Rented,1
27,Male,Employed,Other,2874.33,624.49,124391.72,12,476,Single,3,Other,Rented,0
37,Female,Employed,Engineer,2304.71,253.28,60689.6,180,599,Single,0,Master,Owned,1
64,Female,Employed,Sales,6908.4,76.22,132444.63,36,792,Married,0,Bachelor,Owned,1
40,Female,Student,Clerk,713.41,193.55,132835.35,12,652,Single,3,Bachelor,Mortgaged,0
56,Female,Employed,Teacher,5436.99,208.44,120526.42,24,737,Married,4,Master,Mortgaged,1
29,Male,Employed,Other,4138.64,1176.95,24433.86,84,714,Single,0,Diploma,Owned,1
58,Female,Employed,Farmer,3098.15,531.53,199058.51,60,664,Married,2,Master,Mortgaged,0
68,Male,Self-Employed,Teacher,2378.05,217.99,83081.21,36,547,Widowed,4,Master,Mortgaged,0
42,Male,Employed,Sales,2988.45,444.25,129458.94,240,573,Married,3,Diploma,Owned,1
22,Female,Retired,Clerk,4274.99,643.34,177723.53,180,572,Married,1,High School,Rented,1
44,Female,Student,Accountant,3238.84,22.63,87541.26,36,718,Divorced,4,Diploma,Rented,0
28,Male,Self-Employed,Sales,4055.87,432.51,155915.39,24,733,Single,0,Diploma,Mortgaged,0
31,Female,Self-Employed,Teacher,1723.3,382.5,194505.76,180,609,Widowed,2,High School,Mortgaged,0
33,Female,Employed,Other,5744.88,879.09,74992.28,60,673,Married,3,Master,Owned,1
37,Male,Employed,Other,6897.48,505.37,84027.57,240,680,Married,1,Bachelor,Rented,1
28,Male,Unemployed,Clerk,1957.5,196.79,181587.33,12,686,Married,2,Master,Mortgaged,0
41,Male,Employed,Doctor,4956.3,1283.27,36130.36,36,619,Married,1,Bachelor,Mortgaged,1
38,Male,Employed,Clerk,4648.28,732.87,10575.99,60,811,Married,3,Bachelor,Owned,1
50,Male,Self-Employed,Clerk,3944.25,625.19,182233.36,24,734,Married,4,Bachelor,Rented,1
38,Male,Employed,Sales,6837.87,1972.32,165210.36,36,685,Married,0,Master,Mortgaged,1
66,Male,Retired,Other,4140.55,398.59,194653.69,48,638,Single,3,Bachelor,Rented,0
67,Female,Employed,Teacher,4421.36,636.07,16356.37,48,613,Married,2,Bachelor,Rented,1
51,Female,Unemployed,Accountant,500.0,121.76,35454.58,240,711,Married,4,Master,Mortgaged,0
58,Other,Employed,Engineer,4277.46,973.86,25535.95,12,642,Single,1,Bachelor,Owned,1
52,Male,Unemployed,Manager,500.0,39.87,138266.15,240,690,Single,4,High School,Mortgaged,0
31,Female,Employed,Accountant,7027.76,318.55,123171.96,240,528,Single,4,Bachelor,Rented,1
65,Female,Employed,Engineer,3818.26,802.64,75070.36,84,637,Married,2,Master,Owned,1
45,Female,Student,Doctor,1735.41,134.14,16197.58,12,671,Married,0,High School,Owned,0
53,Male,Employed,Teacher,4007.86,1109.39,129734.09,84,757,Single,4,Bachelor,Owned,1
58,Female,Employed,Other,4284.16,166.12,116173.49,180,606,Divorced,4,Bachelor,Owned,1
61,Male,Employed,Farmer,4829.18,461.16,27016.13,60,561,Married,0,PhD,Rented,1
28,Male,Self-Employed,Clerk,4817.86,79.19,182237.39,60,715,Married,0,Bachelor,Owned,1
31,Female,Employed,Accountant,4611.16,972.92,43795.19,12,674,Single,1,Bachelor,Parental,1
42,Female,Retired,Engineer,1291.19,345.24,149984.28,12,542,Married,1,Bachelor,Rented,0
44,Male,Employed,Farmer,5028.62,959.27,177589.79,180,546,Married,0,Bachelor,Rented,1
61,Female,Employed,Accountant,3849.99,1083.1,117997.62,60,628,Widowed,3,Master,Rented,1
37,Female,Unemployed,Teacher,2815.76,108.55,53135.54,180,673,Married,0,Bachelor,Rented,0
32,Male,Self-Employed,Other,3610.08,95.02,65303.46,24,791,Married,1,Master,Rented,1
66,Female,Student,Accountant,500.0,125.76,177720.77,48,593,Divorced,2,Master,Owned,0
52,Male,Retired,Accountant,5962.2,1530.22,63160.15,240,723,Single,2,PhD,Mortgaged,1
35,Other,Employed,Other,6108.33,1522.88,150507.14,36,523,Single,4,Bachelor,Rented,0
36,Male,Employed,Doctor,3654.84,876.03,198082.22,84,708,Married,2,Other,Owned,0
42,Male,Employed,Sales,3813.63,414.42,199964.26,120,800,Single,1,Diploma,Rented,1
48,Female,Self-Employed,Accountant,4711.27,307.36,109028.55,36,691,Single,2,Master,Rented,1
40,Female,Student,Other,1065.21,296.81,166178.38,12,626,Married,3,Bachelor,Owned,0
53,Female,Employed,Sales,6335.26,583.48,198098.72,24,778,Single,0,Master,Mortgaged,0
30,Female,Employed,Other,4005.99,478.8,78061.21,120,707,Married,0,Bachelor,Rented,1
60,Female,Employed,Other,6051.66,1270.05,54219.87,120,692,Divorced,1,Master,Rented,1
52,Female,Unemployed,Doctor,500.0,44.0,27275.5,12,598,Single,4,PhD,Rented,0
53,Female,Employed,Other,4768.34,1171.77,32475.43,120,709,Single,0,Master,Parental,1
22,Female,Employed,Teacher,4074.23,85.6,171443.49,84,625,Single,2,Master,Owned,1
53,Male,Employed,Accountant,4317.43,1024.76,119801.0,84,704,Single,3,High School,Rented,1
53,Female,Unemployed,Engineer,500.0,90.28,175373.29,120,683,Single,4,Diploma,Rented,0
61,Male,Self-Employed,Engineer,5707.76,981.15,158943.74,120,766,Single,4,Other,Mortgaged,1
33,Female,Self-Employed,Engineer,2268.94,312.01,136380.2,12,633,Married,4,Bachelor,Owned,0
50,Female,Employed,Other,1717.94,142.78,123815.88,60,668,Single,0,Bachelor,Owned,1
53,Female,Employed,Farmer,3442.92,479.33,14426.09,180,743,Married,4,Bachelor,Mortgaged,1
33,Female,Self-Employed,Sales,5533.65,747.09,175093.66,180,661,Divorced,1,High School,Rented,1
46,Female,Retired,Sales,532.51,93.26,86479.2,36,678,Married,2,Bachelor,Rented,0
42,Male,Employed,Other,4142.08,349.89,114158.44,36,647,Married,3,Bachelor,Rented,1
59,Female,Employed,Teacher,6259.37,145.71,9280.93,120,666,Single,2,Diploma,Mortgaged,1
22,Male,Employed,Teacher,4912.36,213.82,187534.33,48,733,Married,1,Diploma,Owned,0
58,Male,Employed,Clerk,6693.06,1403.89,181034.39,84,826,Married,1,Bachelor,Owned,1
59,Male,Unemployed,Other,500.0,3.37,110939.22,240,545,Single,2,Bachelor,Parental,0
46,Female,Employed,Manager,4517.59,1160.72,117575.77,24,578,Married,0,Diploma,Rented,0
66,Male,Employed,Doctor,7005.77,1459.44,142478.36,24,668,Single,1,Bachelor,Rented,1
35,Female,Employed,Engineer,3309.68,762.64,56615.5,84,683,Single,4,PhD,Mortgaged,1
54,Male,Employed,Doctor,6552.21,1643.26,48273.55,36,662,Divorced,3,Bachelor,Rented,1
62,Male,Employed,Engineer,4646.46,171.05,136434.47,12,635,Divorced,3,Master,Owned,0
64,Male,Employed,Other,5651.19,1394.35,25362.38,24,581,Single,1,PhD,Owned,1
69,Male,Employed,Farmer,6896.99,1044.15,93542.09,120,631,Married,4,High School,Rented,1
60,Female,Self-Employed,Clerk,4644.75,1233.91,101088.28,48,745,Married,2,High School,Mortgaged,1
31,Male,Employed,Teacher,4113.13,1093.99,79360.71,24,687,Married,3,Bachelor,Owned,0
23,Male,Employed,Farmer,5843.09,42.38,41127.29,180,734,Single,4,Bachelor,Owned,1
26,Male,Retired,Doctor,2007.3,230.56,74286.67,48,583,Married,4,Bachelor,Mortgaged,0
29,Male,Self-Employed,Doctor,4410.05,696.43,70823.66,48,795,Widowed,0,Bachelor,Owned,1
26,Male,Unemployed,Teacher,500.0,101.75,102356.81,24,635,Single,1,Bachelor,Rented,0
29,Male,Employed,Clerk,5043.64,433.03,136562.76,12,718,Divorced,4,High School,Owned,0
59,Female,Employed,Engineer,6783.94,513.16,193805.85,12,669,Widowed,2,Other,Rented,0
51,Female,Employed,Farmer,4551.85,520.64,33111.84,36,636,Single,3,Diploma,Rented,1
52,Female,Employed,Clerk,6640.54,997.95,175238.34,84,714,Married,0,PhD,Owned,1
61,Other,Employed,Accountant,9640.14,2750.76,60414.71,120,728,Single,2,High School,Rented,1
32,Male,Retired,Sales,2956.58,675.97,120317.69,240,895,Married,3,Diploma,Rented,1
28,Male,Employed,Engineer,5921.29,762.64,111613.7,60,731,Married,1,Diploma,Rented,1
28,Other,Employed,Accountant,5715.29,93.22,113604.94,240,729,Single,2,Other,Rented,1
48,Male,Self-Employed,Engineer,4337.66,219.3,146054.93,180,771,Married,3,High School,Rented,1
40,Female,Employed,Engineer,6181.84,845.54,79429.22,12,722,Married,0,Bachelor,Rented,0
67,Male,Self-Employed,Engineer,3627.86,885.73,67224.49,36,676,Married,3,Master,Rented,1
27,Male,Self-Employed,Clerk,3006.18,343.33,171302.74,180,706,Single,4,Bachelor,Rented,1
31,Male,Unemployed,Clerk,500.0,80.77,47918.53,240,748,Single,0,Bachelor,Rented,1
40,Female,Retired,Accountant,2485.86,665.07,40147.98,48,791,Married,2,Other,Rented,0
36,Female,Employed,Doctor,6352.15,1741.37,8043.45,84,559,Widowed,1,Master,Owned,1
24,Female,Employed,Teacher,3590.3,232.41,46062.67,48,528,Married,0,Bachelor,Owned,1
26,Male,Student,Farmer,1370.02,17.92,106113.63,240,787,Married,0,Bachelor,Owned,1
42,Male,Unemployed,Farmer,500.0,45.81,110009.23,24,616,Married,0,Other,Parental,0
46,Male,Employed,Manager,4068.92,849.35,54612.0,84,547,Single,3,Other,Mortgaged,1
23,Male,Retired,Other,500.0,142.67,19093.46,36,539,Single,4,Bachelor,Rented,0
61,Female,Employed,Other,7044.28,162.79,150204.96,48,824,Married,1,Master,Owned,1
62,Male,Retired,Accountant,3775.79,32.26,152805.19,24,750,Married,1,Bachelor,Owned,0
34,Female,Employed,Engineer,8997.93,2386.65,199578.1,180,616,Married,4,Bachelor,Mortgaged,1
